Node,Demand,Pattern,Category
217,0.002759,Domestic,
217,0.002981,Domestic,
217,0.003203,Domestic,
217,0.003266,Domestic,
217,0.00333,Domestic,
217,0.003456,Domestic,
217,0.003869,Domestic,
217,0.004027,Domestic,
217,0.005042,Domestic,
217,0.005105,Domestic,
217,0.005137,Domestic,
217,0.005359,Domestic,
217,0.005422,Domestic,
217,0.006405,Domestic,
217,0.006532,Domestic,
217,0.006754,Domestic,
217,0.010686,Domestic,
217,0.015665,Domestic,
218,0.029775,Domestic,
219,0.001237,Domestic,
219,0.001681,Domestic,
219,0.001776,Domestic,
219,0.002283,Domestic,
219,0.00241,Domestic,
219,0.004503,Domestic,
219,0.006532,Domestic,
22,0.000349,Domestic,
22,0.000761,Domestic,
22,0.0013,Domestic,
22,0.001427,Domestic,
22,0.002347,Domestic,
22,0.006849,Domestic,
220,0.00019,Domestic,
220,0.003108,Domestic,
220,0.006849,Domestic,
221,3.20E-05,Domestic,
221,6.30E-05,Domestic,
221,0.000254,Domestic,
221,0.000539,Domestic,
221,0.000729,Domestic,
221,0.001332,Domestic,
221,0.001332,Domestic,
221,0.001554,Domestic,
221,0.001744,Domestic,
221,0.002029,Domestic,
221,0.002093,Domestic,
221,0.002251,Domestic,
221,0.002315,Domestic,
221,0.002378,Domestic,
221,0.002505,Domestic,
221,0.002568,Domestic,
221,0.002727,Domestic,
221,0.002727,Domestic,
221,0.002759,Domestic,
221,0.003171,Domestic,
221,0.00352,Domestic,
221,0.003551,Domestic,
221,0.003932,Domestic,
221,0.003995,Domestic,
221,0.004027,Domestic,
221,0.004376,Domestic,
221,0.004598,Domestic,
221,0.004756,Domestic,
221,0.006976,Domestic,
221,0.132927,Domestic,
225,0.002632,Domestic,
225,0.003234,Domestic,
226,0.000285,Domestic,
226,0.002854,Domestic,
226,0.003012,Domestic,
226,0.003425,Domestic,
226,0.004059,Domestic,
226,0.005391,Domestic,
226,0.015316,Domestic,
228,0.004376,Domestic,
23,0.000951,Domestic,
23,0.002347,Domestic,
23,0.005074,Domestic,
230,0.000824,Domestic,
230,0.00352,Domestic,
230,0.006691,Domestic,
230,0.009513,Domestic,
231,0.00463,Domestic,
231,0.0052,Domestic,
232,0.001142,Domestic,
232,0.001934,Domestic,
232,0.0026,Domestic,
232,0.00482,Domestic,
232,0.48,Industrial,
232,2,Pool,
234,0.003964,Domestic,
234,0.004915,Domestic,
234,0.005708,Domestic,
234,0.008657,Domestic,
236,9.50E-05,Domestic,
236,0.000222,Domestic,
236,0.000254,Domestic,
236,0.000317,Domestic,
236,0.002568,Domestic,
24,0.000159,Domestic,
24,0.000317,Domestic,
24,0.001015,Domestic,
24,0.002759,Domestic,
24,0.006279,Domestic,
24,0.006469,Domestic,
24,0.012462,Domestic,
244,0.007357,Domestic,
246,0.001364,Domestic,
246,0.001459,Domestic,
247,0.002917,Domestic,
247,0.023085,Domestic,
25,0.001237,Domestic,
25,0.002347,Domestic,
25,0.002822,Domestic,
25,0.003488,Domestic,
25,0.004249,Domestic,
250,0.001776,Domestic,
250,0.004756,Domestic,
250,0.010084,Domestic,
251,0.000159,Domestic,
251,0.000951,Domestic,
251,0.00111,Domestic,
254,0.001998,Domestic,
254,0.004883,Domestic,
255,0.001205,Domestic,
256,0.001649,Domestic,
258,0.002949,Domestic,
258,0.014745,Domestic,
259,0.003583,Domestic,
259,0.003615,Domestic,
259,0.004376,Domestic,
259,0.0052,Domestic,
259,0.006215,Domestic,
26,0.000476,Domestic,
26,0.000539,Domestic,
26,0.002029,Domestic,
26,0.002664,Domestic,
26,0.002822,Domestic,
26,0.002886,Domestic,
26,0.002949,Domestic,
260,0.004883,Domestic,
263,0.002125,Domestic,
263,0.003108,Domestic,
266,0.000507,Domestic,
266,0.001712,Domestic,
266,0.002505,Domestic,
266,0.004915,Domestic,
266,0.005518,Domestic,
266,0.005644,Domestic,
266,0.007325,Domestic,
266,0.007484,Domestic,
266,0.009291,Domestic,
266,0.011289,Domestic,
267,0.11498,Domestic,
268,0.006786,Domestic,
269,0.000349,Domestic,
269,0.000856,Domestic,
269,0.000983,Domestic,
269,0.000983,Domestic,
269,0.001332,Domestic,
269,0.00149,Domestic,
269,0.00149,Domestic,
269,0.001585,Domestic,
269,0.001712,Domestic,
269,0.002125,Domestic,
269,0.002251,Domestic,
269,0.002378,Domestic,
269,0.002854,Domestic,
269,0.002886,Domestic,
269,0.003076,Domestic,
269,0.003266,Domestic,
269,0.003615,Domestic,
269,0.003647,Domestic,
269,0.003678,Domestic,
269,0.004408,Domestic,
269,0.00463,Domestic,
269,0.004852,Domestic,
269,0.005518,Domestic,
269,0.005549,Domestic,
269,0.006025,Domestic,
269,0.007801,Domestic,
27,3.20E-05,Domestic,
27,3.20E-05,Domestic,
27,6.30E-05,Domestic,
27,0.000127,Domestic,
27,0.000381,Domestic,
27,0.000824,Domestic,
27,0.000951,Domestic,
27,0.000983,Domestic,
27,0.001078,Domestic,
27,0.001173,Domestic,
27,0.001332,Domestic,
27,0.001522,Domestic,
27,0.001744,Domestic,
27,0.001839,Domestic,
27,0.001998,Domestic,
27,0.002061,Domestic,
27,0.002188,Domestic,
27,0.002347,Domestic,
27,0.002568,Domestic,
27,0.002664,Domestic,
27,0.002854,Domestic,
27,0.003266,Domestic,
27,0.003425,Domestic,
27,0.003837,Domestic,
27,0.0039,Domestic,
27,0.004503,Domestic,
27,0.005327,Domestic,
27,0.005581,Domestic,
27,0.005644,Domestic,
27,0.005803,Domestic,
27,0.007991,Domestic,
272,3.20E-05,Domestic,
272,0.000127,Domestic,
272,0.000222,Domestic,
272,0.000222,Domestic,
272,0.000761,Domestic,
272,0.001268,Domestic,
272,0.001427,Domestic,
272,0.001649,Domestic,
272,0.002251,Domestic,
272,0.0026,Domestic,
272,0.002886,Domestic,
272,0.003108,Domestic,
272,0.003393,Domestic,
272,0.003488,Domestic,
272,0.003932,Domestic,
272,0.003964,Domestic,
272,0.004122,Domestic,
272,0.004376,Domestic,
272,0.004408,Domestic,
272,0.005454,Domestic,
272,0.005993,Domestic,
272,0.006088,Domestic,
272,0.006469,Domestic,
272,0.006532,Domestic,
272,0.011606,Domestic,
273,3.20E-05,Domestic,
273,3.20E-05,Domestic,
273,3.20E-05,Domestic,
273,0.000127,Domestic,
273,0.000159,Domestic,
273,0.000254,Domestic,
273,0.000349,Domestic,
273,0.000349,Domestic,
273,0.000381,Domestic,
273,0.000412,Domestic,
273,0.000444,Domestic,
273,0.000507,Domestic,
273,0.000507,Domestic,
273,0.000634,Domestic,
273,0.000761,Domestic,
273,0.000793,Domestic,
273,0.001015,Domestic,
273,0.001364,Domestic,
273,0.001364,Domestic,
273,0.001903,Domestic,
273,0.001998,Domestic,
273,0.002061,Domestic,
273,0.002061,Domestic,
273,0.002093,Domestic,
273,0.002347,Domestic,
273,0.00241,Domestic,
273,0.002537,Domestic,
273,0.002632,Domestic,
273,0.002664,Domestic,
273,0.002727,Domestic,
273,0.00279,Domestic,
273,0.002822,Domestic,
273,0.002854,Domestic,
273,0.002886,Domestic,
273,0.002917,Domestic,
273,0.002949,Domestic,
273,0.003076,Domestic,
273,0.003266,Domestic,
273,0.003266,Domestic,
273,0.003298,Domestic,
273,0.003298,Domestic,
273,0.003361,Domestic,
273,0.003583,Domestic,
273,0.003773,Domestic,
273,0.004027,Domestic,
273,0.004091,Domestic,
273,0.004091,Domestic,
273,0.004313,Domestic,
273,0.004852,Domestic,
273,0.004883,Domestic,
273,0.004978,Domestic,
273,0.005422,Domestic,
273,0.005518,Domestic,
273,0.005549,Domestic,
273,0.005771,Domestic,
273,0.005803,Domestic,
273,0.005835,Domestic,
273,0.006025,Domestic,
273,0.00631,Domestic,
273,0.006627,Domestic,
273,0.006627,Domestic,
273,0.006818,Domestic,
273,0.006881,Domestic,
273,0.006913,Domestic,
273,0.007293,Domestic,
273,0.007293,Domestic,
273,0.00761,Domestic,
273,0.010084,Domestic,
274,0.026826,Domestic,
276,0.002283,Domestic,
29,0.00872,Domestic,
3,0.000856,Domestic,
3,0.001649,Domestic,
3,0.002378,Domestic,
3,0.004408,Domestic,
3,0.004725,Domestic,
3,0.005391,Domestic,
3,0.006596,Domestic,
3,0.007674,Domestic,
30,0.003647,Domestic,
31,3.20E-05,Domestic,
31,0.000666,Domestic,
31,0.001078,Domestic,
31,0.002886,Domestic,
31,0.00482,Domestic,
31,0.006342,Domestic,
32,0.005422,Domestic,
32,0.006342,Domestic,
32,0.008023,Domestic,
33,0.000444,Domestic,
34,0.004598,Domestic,
34,0.005074,Domestic,
34,0.016299,Domestic,
35,0.006437,Domestic,
38,0.000698,Domestic,
38,0.0013,Domestic,
38,0.001554,Domestic,
38,0.001998,Domestic,
38,0.002537,Domestic,
38,0.002727,Domestic,
38,0.005835,Domestic,
38,0.006215,Domestic,
38,0.006247,Domestic,
38,0.006754,Domestic,
38,0.010718,Domestic,
39,0.000951,Domestic,
39,0.002125,Domestic,
39,0.003964,Domestic,
39,0.004217,Domestic,
39,0.004344,Domestic,
39,0.005391,Domestic,
39,0.005739,Domestic,
39,0.006437,Domestic,
39,0.009862,Domestic,
39,0.010496,Domestic,
39,0.044964,Domestic,
4,0.00149,Domestic,
4,0.003361,Domestic,
4,0.0039,Domestic,
4,0.007135,Domestic,
40,0.022514,Domestic,
40,0.062373,Domestic,
41,3.20E-05,Domestic,
41,0.000349,Domestic,
41,0.000983,Domestic,
41,0.001681,Domestic,
41,0.002093,Domestic,
41,0.00222,Domestic,
41,0.002822,Domestic,
41,0.003012,Domestic,
41,0.003203,Domestic,
41,0.004027,Domestic,
41,0.004725,Domestic,
41,0.005803,Domestic,
41,0.005803,Domestic,
42,6.30E-05,Domestic,
42,0.000349,Domestic,
42,0.000381,Domestic,
42,0.000634,Domestic,
42,0.000761,Domestic,
42,0.000888,Domestic,
42,0.001268,Domestic,
42,0.001554,Domestic,
42,0.002156,Domestic,
42,0.00222,Domestic,
42,0.002442,Domestic,
42,0.002759,Domestic,
42,0.002822,Domestic,
42,0.003076,Domestic,
42,0.003108,Domestic,
42,0.003139,Domestic,
42,0.003203,Domestic,
42,0.003298,Domestic,
42,0.003361,Domestic,
42,0.003773,Domestic,
42,0.003964,Domestic,
42,0.004027,Domestic,
42,0.004059,Domestic,
42,0.004186,Domestic,
42,0.004313,Domestic,
42,0.004344,Domestic,
42,0.004725,Domestic,
42,0.004883,Domestic,
42,0.005422,Domestic,
42,0.005518,Domestic,
42,0.006025,Domestic,
42,0.00631,Domestic,
42,0.006596,Domestic,
43,3.20E-05,Domestic,
43,3.20E-05,Domestic,
43,0.000159,Domestic,
43,0.000254,Domestic,
43,0.000507,Domestic,
43,0.000824,Domestic,
43,0.00092,Domestic,
43,0.001459,Domestic,
43,0.001839,Domestic,
43,0.002632,Domestic,
43,0.002727,Domestic,
43,0.003234,Domestic,
43,0.003615,Domestic,
43,0.004376,Domestic,
43,0.004725,Domestic,
43,0.005296,Domestic,
43,0.005454,Domestic,
43,0.005644,Domestic,
43,0.006342,Domestic,
44,0.0013,Domestic,
44,0.003678,Domestic,
45,0.000412,Domestic,
45,0.000634,Domestic,
45,0.000951,Domestic,
45,0.001015,Domestic,
45,0.00111,Domestic,
45,0.002029,Domestic,
45,0.002886,Domestic,
45,0.004027,Domestic,
45,0.006849,Domestic,
45,0.015474,Domestic,
46,3.20E-05,Domestic,
46,3.20E-05,Domestic,
46,0.000444,Domestic,
46,0.000793,Domestic,
46,0.000856,Domestic,
46,0.000888,Domestic,
46,0.001015,Domestic,
46,0.001015,Domestic,
46,0.002727,Domestic,
46,0.004122,Domestic,
46,0.004249,Domestic,
46,0.004408,Domestic,
47,6.30E-05,Domestic,
47,9.50E-05,Domestic,
47,0.000127,Domestic,
47,0.000349,Domestic,
47,0.000444,Domestic,
47,0.00092,Domestic,
47,0.001237,Domestic,
47,0.002347,Domestic,
47,0.002632,Domestic,
47,0.003171,Domestic,
47,0.003203,Domestic,
47,0.003615,Domestic,
47,0.003615,Domestic,
47,0.004154,Domestic,
47,0.004217,Domestic,
47,0.005739,Domestic,
47,0.005993,Domestic,
47,0.00612,Domestic,
47,0.008371,Domestic,
48,3.20E-05,Domestic,
48,9.50E-05,Domestic,
48,0.000127,Domestic,
48,0.000159,Domestic,
48,0.000507,Domestic,
48,0.001998,Domestic,
48,0.002156,Domestic,
48,0.002378,Domestic,
48,0.002473,Domestic,
48,0.00279,Domestic,
48,0.002949,Domestic,
48,0.002981,Domestic,
48,0.003203,Domestic,
48,0.00371,Domestic,
48,0.003773,Domestic,
48,0.003805,Domestic,
48,0.0039,Domestic,
48,0.003932,Domestic,
48,0.004027,Domestic,
48,0.00463,Domestic,
48,0.004756,Domestic,
48,0.004756,Domestic,
48,0.004788,Domestic,
48,0.004852,Domestic,
48,0.00593,Domestic,
48,0.009767,Domestic,
48,0.010084,Domestic,
48,0.010559,Domestic,
49,0.001554,Domestic,
49,0.002537,Domestic,
49,0.003076,Domestic,
49,0.004598,Domestic,
49,0.005042,Domestic,
49,0.008625,Domestic,
49,0.027809,Domestic,
50,0.000159,Domestic,
50,0.000285,Domestic,
50,0.000412,Domestic,
50,0.000412,Domestic,
50,0.000698,Domestic,
50,0.000729,Domestic,
50,0.000793,Domestic,
50,0.00092,Domestic,
50,0.00092,Domestic,
50,0.000951,Domestic,
50,0.001046,Domestic,
50,0.00111,Domestic,
50,0.001237,Domestic,
50,0.001395,Domestic,
50,0.001649,Domestic,
50,0.001681,Domestic,
50,0.001934,Domestic,
50,0.001966,Domestic,
50,0.0026,Domestic,
50,0.0026,Domestic,
50,0.00279,Domestic,
50,0.003393,Domestic,
50,0.003393,Domestic,
50,0.003583,Domestic,
50,0.00371,Domestic,
50,0.003964,Domestic,
50,0.003995,Domestic,
50,0.004122,Domestic,
50,0.004122,Domestic,
50,0.004186,Domestic,
50,0.004566,Domestic,
50,0.005581,Domestic,
50,0.006881,Domestic,
50,0.007166,Domestic,
50,0.008403,Domestic,
50,0.009069,Domestic,
51,9.50E-05,Domestic,
51,0.000285,Domestic,
51,0.000349,Domestic,
51,0.000444,Domestic,
51,0.000824,Domestic,
51,0.000888,Domestic,
51,0.000951,Domestic,
51,0.000951,Domestic,
51,0.000983,Domestic,
51,0.001237,Domestic,
51,0.001268,Domestic,
51,0.001364,Domestic,
51,0.001427,Domestic,
51,0.00149,Domestic,
51,0.001649,Domestic,
51,0.001712,Domestic,
51,0.001776,Domestic,
51,0.001839,Domestic,
51,0.001903,Domestic,
51,0.002029,Domestic,
51,0.002156,Domestic,
51,0.002156,Domestic,
51,0.002156,Domestic,
51,0.00222,Domestic,
51,0.002251,Domestic,
51,0.002315,Domestic,
51,0.002347,Domestic,
51,0.00241,Domestic,
51,0.002473,Domestic,
51,0.002505,Domestic,
51,0.002537,Domestic,
51,0.002537,Domestic,
51,0.002632,Domestic,
51,0.002664,Domestic,
51,0.002695,Domestic,
51,0.002727,Domestic,
51,0.002759,Domestic,
51,0.002759,Domestic,
51,0.002981,Domestic,
51,0.003139,Domestic,
51,0.00333,Domestic,
51,0.003361,Domestic,
51,0.003393,Domestic,
51,0.003488,Domestic,
51,0.003647,Domestic,
51,0.003964,Domestic,
51,0.003995,Domestic,
51,0.004408,Domestic,
51,0.004471,Domestic,
51,0.005074,Domestic,
51,0.005359,Domestic,
51,0.005549,Domestic,
51,0.005644,Domestic,
51,0.006088,Domestic,
51,0.008308,Domestic,
51,0.008942,Domestic,
51,0.010623,Domestic,
53,0.0013,Domestic,
53,0.001522,Domestic,
53,0.001712,Domestic,
53,0.002093,Domestic,
53,0.003837,Domestic,
53,0.006437,Domestic,
53,0.008054,Domestic,
54,3.20E-05,Domestic,
54,9.50E-05,Domestic,
54,0.000571,Domestic,
54,0.001046,Domestic,
54,0.001649,Domestic,
54,0.002029,Domestic,
54,0.002188,Domestic,
54,0.002315,Domestic,
54,0.002347,Domestic,
54,0.002854,Domestic,
54,0.002854,Domestic,
54,0.002917,Domestic,
54,0.003234,Domestic,
54,0.003266,Domestic,
54,0.003266,Domestic,
54,0.003773,Domestic,
54,0.004027,Domestic,
54,0.004059,Domestic,
54,0.004091,Domestic,
54,0.004122,Domestic,
54,0.004344,Domestic,
54,0.004661,Domestic,
54,0.00482,Domestic,
54,0.005105,Domestic,
54,0.0052,Domestic,
54,0.005264,Domestic,
54,0.005264,Domestic,
54,0.005296,Domestic,
54,0.005454,Domestic,
54,0.005581,Domestic,
54,0.005961,Domestic,
54,0.006057,Domestic,
54,0.006183,Domestic,
54,0.00631,Domestic,
54,0.007198,Domestic,
54,0.008784,Domestic,
54,0.020009,Domestic,
55,0.001427,Domestic,
55,0.003615,Domestic,
55,0.009386,Domestic,
56,0.000602,Domestic,
56,0.002188,Domestic,
56,0.002949,Domestic,
57,3.20E-05,Domestic,
57,0.00019,Domestic,
57,0.000285,Domestic,
57,0.000349,Domestic,
57,0.000381,Domestic,
57,0.000444,Domestic,
57,0.000824,Domestic,
57,0.001554,Domestic,
57,0.002537,Domestic,
57,0.004661,Domestic,
57,0.007008,Domestic,
58,0.003298,Domestic,
58,0.005232,Domestic,
59,0.000127,Domestic,
59,0.000254,Domestic,
59,0.000539,Domestic,
59,0.00092,Domestic,
59,0.001237,Domestic,
59,0.001934,Domestic,
59,0.001998,Domestic,
59,0.002029,Domestic,
59,0.002061,Domestic,
59,0.002156,Domestic,
59,0.003361,Domestic,
59,0.003678,Domestic,
59,0.004376,Domestic,
59,0.004852,Domestic,
59,0.004947,Domestic,
59,0.005327,Domestic,
59,0.005518,Domestic,
59,0.008118,Domestic,
59,0.008308,Domestic,
59,0.009323,Domestic,
59,0.009735,Domestic,
59,0.009893,Domestic,
59,0.011669,Domestic,
6,0.000317,Domestic,
6,0.000729,Domestic,
6,0.0013,Domestic,
6,0.001585,Domestic,
6,0.001966,Domestic,
6,0.002188,Domestic,
6,0.002442,Domestic,
6,0.002505,Domestic,
6,0.002695,Domestic,
6,0.002822,Domestic,
6,0.003108,Domestic,
6,0.00371,Domestic,
6,0.004408,Domestic,
6,0.004439,Domestic,
6,0.004725,Domestic,
6,0.004852,Domestic,
6,0.00501,Domestic,
6,0.005042,Domestic,
6,0.005327,Domestic,
6,0.005581,Domestic,
6,0.00593,Domestic,
6,0.006564,Domestic,
6,0.006754,Domestic,
6,0.006818,Domestic,
6,0.008688,Domestic,
6,0.009354,Domestic,
6,0.009513,Domestic,
6,0.01262,Domestic,
60,0.000856,Domestic,
60,0.001681,Domestic,
60,0.00241,Domestic,
60,0.003171,Domestic,
60,0.003488,Domestic,
60,0.004122,Domestic,
60,0.006215,Domestic,
60,0.006405,Domestic,
60,0.008118,Domestic,
61,0.00019,Domestic,
61,0.000222,Domestic,
61,0.000317,Domestic,
61,0.000571,Domestic,
61,0.000888,Domestic,
61,0.000983,Domestic,
61,0.001459,Domestic,
61,0.001522,Domestic,
61,0.00222,Domestic,
63,0.000159,Domestic,
63,0.000222,Domestic,
63,0.000793,Domestic,
63,0.000824,Domestic,
63,0.00111,Domestic,
63,0.001364,Domestic,
63,0.001522,Domestic,
63,0.001585,Domestic,
63,0.001966,Domestic,
63,0.006183,Domestic,
63,0.006437,Domestic,
63,0.055841,Domestic,
64,0.000381,Domestic,
64,0.000507,Domestic,
64,0.002505,Domestic,
65,0.000127,Domestic,
65,0.000381,Domestic,
65,0.000412,Domestic,
65,0.000602,Domestic,
65,0.000951,Domestic,
65,0.001078,Domestic,
65,0.00111,Domestic,
65,0.002061,Domestic,
65,0.002632,Domestic,
65,0.003298,Domestic,
65,0.01094,Domestic,
66,0.000317,Domestic,
66,0.000507,Domestic,
66,0.000602,Domestic,
66,0.001268,Domestic,
66,0.115836,Domestic,
67,0.000634,Domestic,
67,0.001015,Domestic,
67,0.001046,Domestic,
67,0.001807,Domestic,
67,0.002029,Domestic,
67,0.002188,Domestic,
69,0.000127,Domestic,
69,0.000159,Domestic,
69,0.0013,Domestic,
69,0.003266,Domestic,
69,0.005835,Domestic,
69,0.018201,Domestic,
69,0.056665,Domestic,
7,0.000571,Domestic,
7,0.002442,Domestic,
7,0.003139,Domestic,
70,0.001776,Domestic,
70,0.006088,Domestic,
70,0.058505,Domestic,
70,0.075945,Domestic,
71,0.000761,Domestic,
71,0.003742,Domestic,
71,0.003742,Domestic,
71,0.004947,Domestic,
71,0.011384,Domestic,
71,0.014238,Domestic,
72,0.000381,Domestic,
72,0.0013,Domestic,
72,0.006754,Domestic,
72,0.009798,Domestic,
73,0.000222,Domestic,
73,0.000349,Domestic,
73,0.000698,Domestic,
73,0.000761,Domestic,
73,0.000824,Domestic,
73,0.001268,Domestic,
73,0.001364,Domestic,
73,0.001395,Domestic,
73,0.003044,Domestic,
73,0.007674,Domestic,
73,0.008752,Domestic,
74,0.000127,Domestic,
74,0.00019,Domestic,
74,0.000254,Domestic,
74,0.000476,Domestic,
74,0.000824,Domestic,
74,0.001205,Domestic,
74,0.001617,Domestic,
74,0.0026,Domestic,
74,0.010401,Domestic,
75,0.000127,Domestic,
75,0.000285,Domestic,
75,0.000602,Domestic,
75,0.001332,Domestic,
75,0.001395,Domestic,
75,0.003583,Domestic,
76,0.00222,Domestic,
76,0.015062,Domestic,
8,0.000856,Domestic,
8,0.001522,Domestic,
8,0.002347,Domestic,
8,0.00279,Domestic,
8,0.003076,Domestic,
8,0.006215,Domestic,
8,0.006405,Domestic,
80,0.000602,Domestic,
80,0.005771,Domestic,
82,0.031488,Domestic,
84,3.20E-05,Domestic,
84,6.30E-05,Domestic,
84,0.000127,Domestic,
84,0.000127,Domestic,
84,0.000254,Domestic,
84,0.000285,Domestic,
84,0.000539,Domestic,
84,0.00092,Domestic,
84,0.000983,Domestic,
84,0.00149,Domestic,
84,0.001522,Domestic,
84,0.001554,Domestic,
84,0.001681,Domestic,
84,0.001807,Domestic,
84,0.001966,Domestic,
84,0.002188,Domestic,
84,0.002283,Domestic,
84,0.002315,Domestic,
84,0.002568,Domestic,
84,0.00279,Domestic,
84,0.00371,Domestic,
84,0.003773,Domestic,
84,0.003995,Domestic,
84,0.004186,Domestic,
84,0.004313,Domestic,
84,0.005264,Domestic,
85,3.20E-05,Domestic,
85,0.000888,Domestic,
85,0.003171,Domestic,
85,0.004186,Domestic,
85,0.005264,Domestic,
85,0.00872,Domestic,
89,0.001617,Domestic,
89,0.001966,Domestic,
89,0.002886,Domestic,
89,0.003393,Domestic,
89,0.004059,Domestic,
89,0.004503,Domestic,
9,0.000602,Domestic,
9,0.001427,Domestic,
9,0.001807,Domestic,
9,0.002029,Domestic,
9,0.00241,Domestic,
9,0.002568,Domestic,
9,0.002632,Domestic,
9,0.002822,Domestic,
9,0.004027,Domestic,
9,0.004186,Domestic,
9,0.005137,Domestic,
9,0.006183,Domestic,
9,0.006849,Domestic,
91,3.20E-05,Domestic,
91,0.001015,Domestic,
92,0.001046,Domestic,
92,0.001078,Domestic,
92,0.002442,Domestic,
92,0.00333,Domestic,
92,0.003488,Domestic,
92,0.004471,Domestic,
92,0.006152,Domestic,
93,9.50E-05,Domestic,
93,0.000349,Domestic,
93,0.00092,Domestic,
93,0.001395,Domestic,
93,0.00149,Domestic,
93,0.001712,Domestic,
93,0.002315,Domestic,
93,0.002822,Domestic,
94,0.000539,Domestic,
95,0.00222,Domestic,
96,3.20E-05,Domestic,
96,0.000159,Domestic,
96,0.001681,Domestic,
96,0.001744,Domestic,
96,0.001934,Domestic,
96,0.001934,Domestic,
96,0.001966,Domestic,
96,0.00222,Domestic,
96,0.002759,Domestic,
96,0.003171,Domestic,
96,0.003203,Domestic,
96,0.003298,Domestic,
96,0.003456,Domestic,
96,0.003456,Domestic,
96,0.003615,Domestic,
96,0.003678,Domestic,
96,0.0039,Domestic,
96,0.004122,Domestic,
96,0.004503,Domestic,
96,0.004566,Domestic,
96,0.00482,Domestic,
96,0.006627,Domestic,
96,0.014333,Domestic,
97,3.20E-05,Domestic,
97,6.30E-05,Domestic,
97,0.000127,Domestic,
97,0.000761,Domestic,
97,0.000856,Domestic,
97,0.000951,Domestic,
97,0.000983,Domestic,
97,0.001237,Domestic,
97,0.001237,Domestic,
97,0.001332,Domestic,
97,0.001427,Domestic,
97,0.001585,Domestic,
97,0.001681,Domestic,
97,0.001776,Domestic,
97,0.001776,Domestic,
97,0.002061,Domestic,
97,0.002156,Domestic,
97,0.002347,Domestic,
97,0.00241,Domestic,
97,0.002505,Domestic,
97,0.002568,Domestic,
97,0.002568,Domestic,
97,0.002727,Domestic,
97,0.002727,Domestic,
97,0.002822,Domestic,
97,0.002981,Domestic,
97,0.003044,Domestic,
97,0.003139,Domestic,
97,0.003139,Domestic,
97,0.003139,Domestic,
97,0.003615,Domestic,
97,0.003678,Domestic,
97,0.0039,Domestic,
97,0.004122,Domestic,
97,0.004154,Domestic,
97,0.004217,Domestic,
97,0.004598,Domestic,
97,0.005327,Domestic,
97,0.005739,Domestic,
97,0.006564,Domestic,
98,0.002442,Domestic,
99,6.30E-05,Domestic,
99,0.000254,Domestic,
99,0.000317,Domestic,
99,0.000698,Domestic,
99,0.000824,Domestic,
99,0.00111,Domestic,
99,0.001205,Domestic,
99,0.001268,Domestic,
99,0.001903,Domestic,
99,0.002061,Domestic,
99,0.002251,Domestic,
99,0.002283,Domestic,
99,0.002442,Domestic,
99,0.002473,Domestic,
99,0.002473,Domestic,
99,0.002632,Domestic,
99,0.00279,Domestic,
99,0.00371,Domestic,
99,0.00371,Domestic,
99,0.003742,Domestic,
99,0.003837,Domestic,
99,0.0039,Domestic,
99,0.004693,Domestic,
99,0.004788,Domestic,
99,0.004978,Domestic,
99,0.005105,Domestic,
99,0.005835,Domestic,
99,0.007008,Domestic,
99,0.007357,Domestic,
1111,3.20E-05,Domestic,
1111,0.000444,Domestic,
1111,0.001459,Domestic,
1111,0.001554,Domestic,
1111,0.001585,Domestic,
1111,0.002156,Domestic,
1111,0.002283,Domestic,
1111,0.002949,Domestic,
1111,0.003108,Domestic,
1111,0.003203,Domestic,
1111,0.00333,Domestic,
1111,0.003551,Domestic,
1111,0.004027,Domestic,
1111,0.00501,Domestic,
1111,0.0052,Domestic,
1111,0.005549,Domestic,
1111,0.005644,Domestic,
1111,0.006722,Domestic,
1111,0.008974,Domestic,
